pws_id,pws_name,epa_region,pws_type,area_type,county_served
MI2018711,DICASTAL LOGISTICS GROUP,05,Non-Transient non-community system,County,Berrien
MI2079541,SOUTHSIDE ICE ARENA,05,Non-Transient non-community system,County,Kent
MI2029945,LEELANAU FRUIT COMPANY - OFFICE AREA,05,Non-Transient non-community system,County,Leelanau
MI2023437,BANDIT SOUTH,05,Non-Transient non-community system,County,Isabella
MI2022737,BANDIT INDUSTRIES B2,05,Non-Transient non-community system,County,Isabella
MI2022337,BANDIT INDUSTRIES B 12,05,Non-Transient non-community system,County,Isabella
MI2023037,BANDIT INDUSTRIES B3,05,Non-Transient non-community system,County,Isabella
MI2015537,"BANDIT INDUST. B-9,10,11 W-7",05,Non-Transient non-community system,County,Isabella
MI2021375,XL MACHINE CO. INC - MAIN BUILDING,05,Non-Transient non-community system,County,St. Joseph
MI2022115,MANTHEI CONSTRUCTION,05,Non-Transient non-community system,County,Charlevoix
MI2093441,LITTLE EXPLORERS CHILD CARE CENTER,05,Non-Transient non-community system,County,Kent
MI2015137,"BANDIT INDUSTRIES B 4,7,8",05,Non-Transient non-community system,County,Isabella
MI2014237,BANDIT INDUSTRIES B1,05,Non-Transient non-community system,County,Isabella
MI2020975,UNIVERSAL FOREST PRODUCTS - CENTER BUILD,05,Non-Transient non-community system,County,St. Joseph
MI2000675,UNIVERSAL FOREST PRODUCTS - EAST BUILDIN,05,Non-Transient non-community system,County,St. Joseph
MI2072547,SJ & T KENSINGTON ROAD LLC,05,Non-Transient non-community system,County,Livingston
MI2102841,REVOLUTION FARMS,05,Non-Transient non-community system,County,Kent
MI2047841,ALGOMA CHRISTIAN SCHOOL,05,Non-Transient non-community system,County,Kent
MI2002930,PITTSFORD AREA SCHOOLS,05,Non-Transient non-community system,County,Hillsdale
MI2000630,CAMDEN-FRONTIER SCHOOL,05,Non-Transient non-community system,County,Hillsdale
MI2030230,BIRD LAKE CHRISTIAN ACADEMY,05,Non-Transient non-community system,County,Hillsdale
MI2036841,ST. PATRICK ELEMENTARY SCHOOL,05,Non-Transient non-community system,County,Kent
MI2002339,WEBER SPECIALTIES - PLANT #2,05,Non-Transient non-community system,County,Kalamazoo
MI2051139,WEBER SPECIALTIES,05,Non-Transient non-community system,County,Kalamazoo
MI2069370,JR AUTOMATION - NORTH WELL,05,Non-Transient non-community system,County,Ottawa
MI2073719,PEWAMO-WESTPHALIA COMM SCHOOLS-WEST WELL,05,Non-Transient non-community system,County,Clinton
MI2006030,FREEDOM CHRISTIAN SCHOOL,05,Non-Transient non-community system,County,Hillsdale
MI2018775,BANKS HARDWOODS - OFFICE,05,Non-Transient non-community system,County,St. Joseph
MI2033118,NORTHERN LOGISTICS,05,Non-Transient non-community system,County,Clare
MI2104341,REACON LLC,05,Non-Transient non-community system,County,Kent
MI2087138,COUNTRYSIDE MONTESSORI SCHOOL-CLARK LAKE,05,Non-Transient non-community system,County,Jackson
MI2030930,COUNTRYSIDE MONTESSORI SCHOOL,05,Non-Transient non-community system,County,Hillsdale
MI2025411,"VICKERS ENGINEERING, INC.",05,Non-Transient non-community system,County,Berrien
MI2023875,INTERSTATE MANUFACTURING INC.,05,Non-Transient non-community system,County,St. Joseph
MI2075438,LOMAR MACHINE - PLANT 3,05,Non-Transient non-community system,County,Jackson
MI2064238,KIA OF JACKSON,05,Non-Transient non-community system,County,Jackson
MI2030275,FRESH SOLUTION FARMS,05,Non-Transient non-community system,County,St. Joseph
MI2085647,HARTLAND COMMERCE CENTER 2,05,Non-Transient non-community system,County,Livingston
MI2085747,HARTLAND COMMERCE CENTER 3,05,Non-Transient non-community system,County,Livingston
MI2017075,"MEYER VENTURES, LLC",05,Non-Transient non-community system,County,St. Joseph
MI2076141,CALEDONIA D&W FRESH MARKET,05,Non-Transient non-community system,County,Kent
MI2097341,TRUSS TECHNOLOGIES,05,Non-Transient non-community system,County,Kent
MI2079341,MAGNA MIRRORS,05,Non-Transient non-community system,County,Kent
MI2069470,DEWY'S MANUFACURING - SOUTH WELL,05,Non-Transient non-community system,County,Ottawa
MI2062841,EGYPT VALLEY COUNTRY CLUB,05,Non-Transient non-community system,County,Kent
MI2047949,LES CHENEAUX SCHOOL,05,Non-Transient non-community system,County,Mackinac
MI2017544,BRYAN'S MARKET,05,Non-Transient non-community system,County,Lapeer
MI2019875,LAKE AREA CHRISTIAN SCHOOLS,05,Non-Transient non-community system,County,St. Joseph
MI2051528,GRACE CHRISTIAN LEARNING CENTER,05,Non-Transient non-community system,County,Grand Traverse
MI2070203,"MATERIAL TRANSFER & STORAGE, INC,",05,Non-Transient non-community system,County,Allegan
MI0070008,COREWELL HEALTH GERBER MEMORIAL HOSPITAL,05,Non-Transient non-community system,County,Newaygo
MI0070012,COREWELL HEALTH LUDINGTON HOSPITAL,05,Non-Transient non-community system,County,Mason
MI2211363,BALDWIN ELEMENTARY SCHOOL,05,Non-Transient non-community system,County,Oakland
MI2141263,HUGGER ELEMENTARY SCHOOL,05,Non-Transient non-community system,County,Oakland
MI2023641,LINCOLN HEIGHTS ELEMENTARY,05,Non-Transient non-community system,County,Kent
MI2263463,MSP INDUSTRIES - SOUTH,05,Non-Transient non-community system,County,Oakland
MI2148263,MSP INDUSTRIES - NORTH,05,Non-Transient non-community system,County,Oakland
MI2027570,LIBERTAS CHRISTIAN SCHOOL,05,Non-Transient non-community system,County,Ottawa
MI2006530,CON AGRA FOODS,05,Non-Transient non-community system,County,Hillsdale
MI2000728,OLD MISSION PENINSULA SCHOOL,05,Non-Transient non-community system,County,Grand Traverse
MI2027074,SANDALWOOD CREEK SENIOR COMMUNITY,05,Non-Transient non-community system,County,St. Clair
MI2027150,EWELLIX,05,Non-Transient non-community system,County,Macomb
MI2021728,WOODLAND SCHOOL,05,Non-Transient non-community system,County,Grand Traverse
MI2019214,EDWARDSBURG EDUCATIONAL CENTER (EEC),05,Non-Transient non-community system,County,Cass
MI2069711,WATERVLIET MIGRANT HEAD START,05,Non-Transient non-community system,County,Berrien
MI2067149,CEDAR COVE MANOR,05,Non-Transient non-community system,County,Mackinac
MI2213463,ROSEBROOK CHILD DEV CTR-WIXOM,05,Non-Transient non-community system,County,Oakland
MI2061947,ROSEBROOK CHILD DEV CTR-WHITMORE LK,05,Non-Transient non-community system,County,Livingston
MI2286763,LAFONTAINE AUTOMOTIVE,05,Non-Transient non-community system,County,Oakland
MI2196163,BUILDING BLOCKS,05,Non-Transient non-community system,County,Oakland
MI2120044,NORTH BRANCH ASSISTED LIVING,05,Non-Transient non-community system,County,Lapeer
MI2041261,HOLTON ELEMENTARY,05,Non-Transient non-community system,County,Muskegon
MI2021525,MOORE ELEMENTARY SCHOOL,05,Non-Transient non-community system,County,Genesee
MI2089341,GOODWILLIE ENVIRONMENTAL SCHOOL,05,Non-Transient non-community system,County,Kent
MI2052325,ATHERTON HIGH SCHOOL,05,Non-Transient non-community system,County,Genesee
MI2066063,ODYSSEY INC,05,Non-Transient non-community system,County,Oakland
MI2085047,"HAMBURG TWNSHP-POLICE ST., TWP HLL, LIB",05,Non-Transient non-community system,County,Livingston
MI2017333,HUNDRED ACRE WOOD DAYCARE,05,Non-Transient non-community system,County,Ingham
MI2040547,SUMMERWOOD CENTER II,05,Non-Transient non-community system,County,Livingston
MI2043647,TOWER OFFICE CENTER,05,Non-Transient non-community system,County,Livingston
MI2049147,FONDA PLACE I,05,Non-Transient non-community system,County,Livingston
MI2000940,FOREST AREA HIGH SCHOOL,05,Non-Transient non-community system,County,Kalkaska
MI2091347,FOLLOW THE CHILD MONTESSORI,05,Non-Transient non-community system,County,Livingston
MI2056563,UPLAND HILLS SCHOOL,05,Non-Transient non-community system,County,Oakland
MI2063647,FOR KID'S SAKE EARLY LEARNING CENTER,05,Non-Transient non-community system,County,Livingston
MI2028474,LOVE'S TRAVEL CENTER - ST CLAIR,05,Non-Transient non-community system,County,St. Clair
MI2056311,YOUTH DEVELOPMENT CTR-COLOMA,05,Non-Transient non-community system,County,Berrien
MI2008256,THREE RIVERS CORP PIPE SHOP,05,Non-Transient non-community system,County,Midland
MI2044325,DAVISON COUNTRY CLUB,05,Non-Transient non-community system,County,Genesee
MI2004905,ANCHOR LAMINA AMERICA,05,Non-Transient non-community system,County,Antrim
MI2009775,NORTON SCHOOL,05,Non-Transient non-community system,County,St. Joseph
MI2050128,LONG LAKE CULINARY CAMPUS,05,Non-Transient non-community system,County,Grand Traverse
MI2029345,THOMPSON SURGICAL INSTRUMENT FABRICATION,05,Non-Transient non-community system,County,Leelanau
MI2027039,RONNINGEN RESEARCH,05,Non-Transient non-community system,County,Kalamazoo
MI2007168,COOPER/STANDARD - FAIRVIEW,05,Non-Transient non-community system,County,Oscoda
MI2017368,COOPER/STANDARD AUTO-SOUTHSIDE,05,Non-Transient non-community system,County,Oscoda
MI2006964,BURNETTE FOODS INC,05,Non-Transient non-community system,County,Oceana
MI2010348,LOUISIANA-PACIFIC CORPORATION,05,Non-Transient non-community system,County,Luce
MI2017050,SACRED HEART REHABILITATION CTR,05,Non-Transient non-community system,County,Macomb
MI2071479,ST. LUKES LUTHERAN SCHOOL,05,Non-Transient non-community system,County,Tuscola
MI2136063,TONY SERRA HIGHLAND NISSAN,05,Non-Transient non-community system,County,Oakland
MI2145325,GENESEE ACADEMY,05,Non-Transient non-community system,County,Genesee
MI2064303,SOUTH SIDE PLAZA,05,Non-Transient non-community system,County,Allegan
MI2073447,COUNTRY ACRES VILLAGE,05,Non-Transient non-community system,County,Livingston
MI2057670,OAISD - M-TECH ED CTR,05,Non-Transient non-community system,County,Ottawa
MI2026770,OAISD - CAREERLINE TECH CENTER,05,Non-Transient non-community system,County,Ottawa
MI2035770,OAISD - EDUCATIONAL SERVICES BLDG,05,Non-Transient non-community system,County,Ottawa
MI2039070,OAISD - SHELDON PINES SCHOOL,05,Non-Transient non-community system,County,Ottawa
MI2041024,VTE INC,05,Non-Transient non-community system,County,Emmet
MI2038347,MCDONALDS #4991,05,Non-Transient non-community system,County,Livingston
MI2003628,FIFE LAKE ELEMENTARY,05,Non-Transient non-community system,County,Grand Traverse
MI2003432,DEPARTMENT OF HUMAN SERVICES,05,Non-Transient non-community system,County,Huron
MI2019801,ALCONA MOTORS,05,Non-Transient non-community system,County,Alcona
MI2089225,LINDEN CHILD DEV CENTER,05,Non-Transient non-community system,County,Genesee
MI2005757,LITTLE BLESSINGS CHRISTIAN DC CTR,05,Non-Transient non-community system,County,Missaukee
MI2120925,"FLEXIBLE AUTOMATION, INC.",05,Non-Transient non-community system,County,Genesee
MI2051228,FAFCU ADMINISTRATIVE BUILDING,05,Non-Transient non-community system,County,Grand Traverse
MI2075547,HOLY SPIRIT CATHOLIC CHURCH & SCHOOL,05,Non-Transient non-community system,County,Livingston
MI2118125,CALVARY PRESBYTERIAN CHURCH,05,Non-Transient non-community system,County,Genesee
MI2055447,CHAMPION CHEVROLET,05,Non-Transient non-community system,County,Livingston
MI2029364,GATEWAY PLAZA HART,05,Non-Transient non-community system,County,Oceana
MI2017049,THREE LAKES ACADEMY,05,Non-Transient non-community system,County,Mackinac
MI2136163,BRANDON HIGH SCHOOL/BSD,05,Non-Transient non-community system,County,Oakland
MI2247463,BRANDON MIDDLE SCHOOL,05,Non-Transient non-community system,County,Oakland
MI2287463,OAKWOOD ELEMENTARY,05,Non-Transient non-community system,County,Oakland
MI2106363,HARVEY SWANSON ELEM SCHOOL,05,Non-Transient non-community system,County,Oakland
MI2044449,MORAN TWP SCHLS/GROS CAP,05,Non-Transient non-community system,County,Mackinac
MI2026119,MOBIL MCDONALDS,05,Non-Transient non-community system,County,Clinton
MI2291463,CENTRAL CONVEYOR,05,Non-Transient non-community system,County,Oakland
MI2149063,RLM INDUSTRIES,05,Non-Transient non-community system,County,Oakland
MI2021475,FACTORYVILLE CHRISTIAN SCHOOL,05,Non-Transient non-community system,County,St. Joseph
MI2034938,WOODVILLE COMMUNITY CENTER,05,Non-Transient non-community system,County,Jackson
MI2037124,OLESON'S FOOD STORE,05,Non-Transient non-community system,County,Emmet
MI2040181,RHETECH INC,05,Non-Transient non-community system,County,Washtenaw
MI2022568,COOPER/STANDARD FAIRVIEW WEST,05,Non-Transient non-community system,County,Oscoda
MI2150525,LINDEN ROAD STATION,05,Non-Transient non-community system,County,Genesee
MI2020001,THE LINCOLN MARKET,05,Non-Transient non-community system,County,Alcona
MI2262263,MISS DONNA'S MONTESSORI,05,Non-Transient non-community system,County,Oakland
MI2075641,TENDERCARE LEARNING CENTER,05,Non-Transient non-community system,County,Kent
MI2077311,COUNTRYSIDE ACADEMY ELEMENTARY SCHOOL,05,Non-Transient non-community system,County,Berrien
MI2138863,LEAP FROG DAYCARE,05,Non-Transient non-community system,County,Oakland
MI2055139,LAWRENCE AUTISM CENTER,05,Non-Transient non-community system,County,Kalamazoo
MI2224963,THE STEPPING STONE,05,Non-Transient non-community system,County,Oakland
MI2051028,TRULY FREE,05,Non-Transient non-community system,County,Grand Traverse
MI0070015,MGM GRAND CASINO-DETROIT,05,Non-Transient non-community system,County,Wayne
MI2024253,INDIAN SUMMER - OFFICE WELL,05,Non-Transient non-community system,County,Mason
MI2021953,INDIAN SUMMER CO-OP,05,Non-Transient non-community system,County,Mason
MI2015525,DAVISON SCHOOLS- FLORENCE M SIPLE ELEM,05,Non-Transient non-community system,County,Genesee
MI2029324,EMMET COUNTY DHHS,05,Non-Transient non-community system,County,Emmet
MI2029834,HERBRUCK'S - RECTOR ROAD,05,Non-Transient non-community system,County,Ionia
MI2013634,HERBRUCK'S - CHICKERY,05,Non-Transient non-community system,County,Ionia
MI2021734,HERBRUCK'S - MAIN FARM,05,Non-Transient non-community system,County,Ionia
MI2022534,HERBRUCK'S - HENNERY PROCESSING,05,Non-Transient non-community system,County,Ionia
MI2028034,HERBRUCK'S - GREEN MEADOW,05,Non-Transient non-community system,County,Ionia
MI2031834,FAMILY LIFE CENTER CHURCH/DAYCARE,05,Non-Transient non-community system,County,Ionia
MI2010443,PEACOCK INDUSTRIES INC,05,Non-Transient non-community system,County,Lake
MI2046847,OUR SAVIOR EVANG LUTH CHURCH-PRESCHOOL,05,Non-Transient non-community system,County,Livingston
MI2079763,AUTOMATION & MODULAR COMPONENTS,05,Non-Transient non-community system,County,Oakland
MI2242163,MICHIGAN WEB PRESS- WEST,05,Non-Transient non-community system,County,Oakland
MI2031150,FIDDLERS COVE,05,Non-Transient non-community system,County,Macomb
MI2008216,CHEBOYGAN AREA SCHOOLS-ADMIN BLDG,05,Non-Transient non-community system,County,Cheboygan
MI2015715,CONCORD ACADEMY BOYNE,05,Non-Transient non-community system,County,Charlevoix
MI2198663,15 OAK SQUARE MALL,05,Non-Transient non-community system,County,Oakland
MI2033178,OWOSSO GRAPHIC ARTS,05,Non-Transient non-community system,County,Shiawassee
MI0070001,COREWELL HEALTH PENNOCK HOSPITAL,05,Non-Transient non-community system,County,Barry
MI2015347,PINCKNEY SCHOOLS - FINE ART + NAVIGATOR,05,Non-Transient non-community system,County,Livingston
MI2035747,PINCKNEY SCHOOLS - COUNTRY ELEMENTARY,05,Non-Transient non-community system,County,Livingston
MI2015747,PINCKNEY SCHOOLS - PATHFINDER SCHOOL,05,Non-Transient non-community system,County,Livingston
MI2078447,PINCKNEY SCHOOLS - HIGH SCHOOL,05,Non-Transient non-community system,County,Livingston
MI2048847,PINCKNEY SCHOOLS - FARLEY ELEMENTARY,05,Non-Transient non-community system,County,Livingston
MI2075447,KENSINGTON WOODS SCHOOL,05,Non-Transient non-community system,County,Livingston
MI2036647,PINCKNEY SCHOOLS - BUS GARAGE,05,Non-Transient non-community system,County,Livingston
MI2065003,"SEBRIGHT PRODUCTS, INC.",05,Non-Transient non-community system,County,Allegan
MI2218363,ADVANCED AUTO TRENDS PLANT 1,05,Non-Transient non-community system,County,Oakland
MI2159663,ADVANCED AUTO TRENDS PLANT 2,05,Non-Transient non-community system,County,Oakland
MI2040413,HARPER RIDGE,05,Non-Transient non-community system,County,Calhoun
MI2284763,SCHUPAN RECYCLING,05,Non-Transient non-community system,County,Oakland
MI2071229,"ROSEWOOD ADULT FOSTER CARE, INC.",05,Non-Transient non-community system,County,Gratiot
MI2030083,CADILLAC AREA YMCA,05,Non-Transient non-community system,County,Wexford
MI2055647,SPIRAL INDUSTRIES INC,05,Non-Transient non-community system,County,Livingston
MI2008933,HEARTWOOD SCHOOL,05,Non-Transient non-community system,County,Ingham
MI2056547,ST. MARY'S CATHOLIC CHURCH & SCHOOL,05,Non-Transient non-community system,County,Livingston
MI2000762,BIG JACKSON PUBLIC SCHOOL,05,Non-Transient non-community system,County,Newaygo
MI2012453,OAKTREE ACADEMY,05,Non-Transient non-community system,County,Mason
MI2267963,MILFORD OFFICE PARK - BLDG 4,05,Non-Transient non-community system,County,Oakland
MI2016357,MAPLE RIDGE LIVING CENTER LAKE CITY,05,Non-Transient non-community system,County,Missaukee
MI2195763,SUN OUTDOORS KENSINGTON (HAAS LAKE),05,Non-Transient non-community system,County,Oakland
